what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261321203093
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261321205687
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261321209765
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261321218234
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1261321238484
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1261321271015
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261321306453
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261321308281
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261321312718
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261321313156
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1261321365312
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1261321368484
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261321398765
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261321430765
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1261321446203
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1261321448875
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1261321449359
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1261321451906
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1261321452984
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1261321453562
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1261321454062
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1261321455281
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1261321503718
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1261321514328
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261321519812
