what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261334092578
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261334115937
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261334120328
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261334965390
executed,command,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1261334989718
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261334989750
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261334991093
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261335458390
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261335579937
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1261335580062
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1261335585906
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261335622968
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261335642125
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261335644296
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261335647875
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261335685796
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261335686890
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261335687593
stopped,bundle,com.zylin.embeddedcdt,4.9.1,"com.zylin.embeddedcdt",1261335688609
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1261335688609
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1261335688609
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.0.0.200909110608,"org.eclipse.cdt.dsf.gdb.ui",1261335688718
stopped,bundle,org.eclipse.cdt.dsf.ui,2.0.1.200909110608,"org.eclipse.cdt.dsf.ui",1261335688812
stopped,bundle,com.adacore.gnatbench.cdt,2.1.0,"com.adacore.gnatbench.cdt",1261335688843
stopped,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1261335688875
